id,source_term,type,pinyin,label,curated_gloss
SYM_04162,腹大如鼓,SYM,Fudarugu,Fudarugu,False
SYM_04163,自利,SYM,Zili,Zili,False
SYM_04164,舌干口渴,SYM,Shegankouke,Shegankouke,False
SYM_04165,舌瘦红而裂,SYM,Sheshouhongerlie,Sheshouhongerlie,False
SYM_04166,舌红质干,SYM,Shehongzhigan,Shehongzhigan,False
SYM_04167,舌质紫黯,SYM,Shezhizian,Shezhizian,False
SYM_04168,舌边尖红,SYM,Shebianjianhong,Shebianjianhong,False
SYM_04169,舌边红,SYM,Shebianhong,Shebianhong,False
SYM_04170,色淡红,SYM,Sedanhong,Sedanhong,False
SYM_04171,色素沉着,SYM,Sesuchenzhuo,Sesuchenzhuo,False
SYM_04172,色紫暗,SYM,Sezian,Sezian,False
SYM_04173,色黯红,SYM,Seanhong,Seanhong,False
SYM_04174,萎黄,SYM,Weihuang,Weihuang,False
SYM_04175,血瘤,SYM,Xueliu,Xueliu,False
SYM_04176,行经时间延长,SYM,Xingjingshijianyanchang,Xingjingshijianyanchang,False
SYM_04177,视物昏花,SYM,Shiwuhunhua,Shiwuhunhua,False
SYM_04178,视物欠清,SYM,Shiwuqianqing,Shiwuqianqing,False
SYM_04179,言语不清,SYM,Yanyubuqing,Yanyubuqing,False
SYM_04180,身疼,SYM,Shenteng,Shenteng,False
SYM_04181,酸腐,SYM,Suanfu,Suanfu,False
SYM_04182,面目虚浮,SYM,Mianmuxufu,Mianmuxufu,False
SYM_04183,面色晦滞,SYM,Miansehuizhi,Miansehuizhi,False
SYM_04184,面色暗黑,SYM,Mianseanhei,Mianseanhei,False
SYM_04185,面色潮红,SYM,Miansechaohong,Miansechaohong,False
SYM_04186,面色青白,SYM,Mianseqingbai,Mianseqingbai,False
SYM_04187,项筋急,SYM,Xiangjinji,Xiangjinji,False
SYM_04188,颈项强直,SYM,Jingxiangqiangzhi,Jingxiangqiangzhi,False
SYM_04189,颈项萎软,SYM,Jingxiangweiruan,Jingxiangweiruan,False
SYM_04190,骨瘤,SYM,Guliu,Guliu,False
SYM_04191,黑睛混浊,SYM,Heijinghunzhuo,Heijinghunzhuo,False
SYM_04192,鼻粘膜色淡红而干嫩,SYM,Bizhanmosedanhongergannen,Bizhanmosedanhongergannen,False
SYM_04193,鼻粘膜色深红,SYM,Bizhanmoseshenhong,Bizhanmoseshenhong,False
SYM_04194,鼻腔干燥,SYM,Biqiangganzao,Biqiangganzao,False
SYM_04195,鼻血外涌,SYM,Bixuewaiyong,Bixuewaiyong,False
SYM_04196,，色黄,SYM,，sehuang,，sehuang,False
SYM_04197,下肢弯曲,SYM,Xiazhiwanqu,Xiazhiwanqu,False
SYM_04198,不畅,SYM,Buchang,Buchang,False
SYM_04199,不能转侧,SYM,Bunengzhuance,Bunengzhuance,False
SYM_04200,丘疱疹,SYM,Qiupaozhen,Qiupaozhen,False
SYM_04201,两胁胀痛,SYM,Liangxiezhangtong,Liangxiezhangtong,False
SYM_04202,中脘穴必隐痛微肿,SYM,Zhongwanxuebiyintongweizhong,Zhongwanxuebiyintongweizhong,False
SYM_04203,乳房发育,SYM,Rufangfayu,Rufangfayu,False
SYM_04204,二便不通,SYM,Erbianbutong,Erbianbutong,False
SYM_04205,似饥非饥,SYM,Shijifeiji,Shijifeiji,False
SYM_04206,便泄,SYM,Bianxie,Bianxie,False
SYM_04207,光剥无苔,SYM,Guangbowutai,Guangbowutai,False
SYM_04208,厌恶进食甚至拒食,SYM,Yanwujinshishenzhijushi,Yanwujinshishenzhijushi,False
SYM_04209,厥,SYM,Jue,Jue,False
SYM_04210,变声,SYM,Biansheng,Biansheng,False
SYM_04211,口中粘腻,SYM,Kouzhongzhanni,Kouzhongzhanni,False
SYM_04212,口唇青紫,SYM,Kouchunqingzi,Kouchunqingzi,False
SYM_04213,口气臭秽,SYM,Kouqichouhui,Kouqichouhui,False
SYM_04214,口流清涎,SYM,Kouliuqingxian,Kouliuqingxian,False
SYM_04215,右腮色赤,SYM,Yousaisechi,Yousaisechi,False
SYM_04216,吞咽不畅,SYM,Tunyanbuchang,Tunyanbuchang,False
SYM_04217,呕吐频繁,SYM,Outupinfan,Outupinfan,False
SYM_04218,呕哕,SYM,Ouhui,Ouhui,False
SYM_04219,呛奶,SYM,Qiangnai,Qiangnai,False
SYM_04220,呼吸微弱,SYM,Huxiweiruo,Huxiweiruo,False
SYM_04221,呼吸气粗,SYM,Huxiqicu,Huxiqicu,False
SYM_04222,咀嚼吮吸无力,SYM,Jujueshunxiwuli,Jujueshunxiwuli,False
SYM_04223,咳唾涎沫,SYM,Ketuoxianmo,Ketuoxianmo,False
SYM_04224,咳喘,SYM,Kechuan,Kechuan,False
SYM_04225,咳声高亢,SYM,Keshenggaokang,Keshenggaokang,False
SYM_04226,咽喉紧涩,SYM,Yanhoujinse,Yanhoujinse,False
SYM_04227,咽喉红肿,SYM,Yanhouhongzhong,Yanhouhongzhong,False
SYM_04228,咽喉红肿疼痛,SYM,Yanhouhongzhongtengtong,Yanhouhongzhongtengtong,False
SYM_04229,咽喉闭塞,SYM,Yanhoubise,Yanhoubise,False
SYM_04230,咽红肿痛,SYM,Yanhongzhongtong,Yanhongzhongtong,False
SYM_04231,咽肿喉痹,SYM,Yanzhonghoubi,Yanzhonghoubi,False
SYM_04232,咽部不适,SYM,Yanbubushi,Yanbubushi,False
SYM_04233,唇淡,SYM,Chundan,Chundan,False
SYM_04234,唇燥,SYM,Chunzao,Chunzao,False
SYM_04235,唇色紫暗,SYM,Chunsezian,Chunsezian,False
SYM_04236,唇青紫,SYM,Chunqingzi,Chunqingzi,False
SYM_04237,唾涎沫,SYM,Tuoxianmo,Tuoxianmo,False
SYM_04238,善太息,SYM,Shantaixi,Shantaixi,False
SYM_04239,喉中痰鸣,SYM,Houzhongtanming,Houzhongtanming,False
SYM_04240,喉核暗红肿大,SYM,Houheanhongzhongda,Houheanhongzhongda,False
SYM_04241,喘闷,SYM,Chuanmen,Chuanmen,False
SYM_04242,喜按,SYM,Xian,Xian,False
SYM_04243,喜温,SYM,Xiwen,Xiwen,False
SYM_04244,喷嚏频频,SYM,Pentipinpin,Pentipinpin,False
SYM_04245,嗅觉减退,SYM,Xiujuejiantui,Xiujuejiantui,False
SYM_04246,嗜卧,SYM,Shiwo,Shiwo,False
SYM_04247,嗳气反流,SYM,Aiqifanliu,Aiqifanliu,False
SYM_04248,四肢萎软,SYM,Sizhiweiruan,Sizhiweiruan,False
SYM_04249,四肢麻痹,SYM,Sizhimabi,Sizhimabi,False
SYM_04250,声如拽锯,SYM,Shengruzhuaiju,Shengruzhuaiju,False
SYM_04251,夜多恶梦,SYM,Yeduoemeng,Yeduoemeng,False
SYM_04252,夜间遗尿,SYM,Yejianyiniao,Yejianyiniao,False
SYM_04253,大便不干,SYM,Dabianbugan,Dabianbugan,False
SYM_04254,大便不聚,SYM,Dabianbuju,Dabianbuju,False
SYM_04255,大便溏,SYM,Dabiantang,Dabiantang,False
SYM_04256,大便溏泻,SYM,Dabiantangxie,Dabiantangxie,False
SYM_04257,大便黑,SYM,Dabianhei,Dabianhei,False
SYM_04258,大汗淋漓,SYM,Dahanlinli,Dahanlinli,False
SYM_04259,头发生长迟缓,SYM,Toufashengzhangchihuan,Toufashengzhangchihuan,False
SYM_04260,头发脱落,SYM,Toufatuoluo,Toufatuoluo,False
SYM_04261,头眼剧痛,SYM,Touyanjutong,Touyanjutong,False
SYM_04262,头身疼痛,SYM,Toushentengtong,Toushentengtong,False
SYM_04263,头重如裹,SYM,Touzhongruguo,Touzhongruguo,False
SYM_04264,实脾饮,SYM,Shipi Yin,Shipi Yin,False
SYM_04265,小便出少气数,SYM,Xiaobianchushaoqishu,Xiaobianchushaoqishu,False
SYM_04266,小便数,SYM,Xiaobianshu,Xiaobianshu,False
SYM_04267,小便涩滞,SYM,Xiaobiansezhi,Xiaobiansezhi,False
SYM_04268,小便淋沥,SYM,Xiaobianlinli,Xiaobianlinli,False
SYM_04269,小便深黄,SYM,Xiaobianshenhuang,Xiaobianshenhuang,False
SYM_04270,小便赤,SYM,Xiaobianchi,Xiaobianchi,False
SYM_04271,小腹弦急,SYM,Xiaofuxianji,Xiaofuxianji,False
SYM_04272,小腹痛,SYM,Xiaofutong,Xiaofutong,False
SYM_04273,少腹满,SYM,Shaofuman,Shaofuman,False
SYM_04274,尿道热涩,SYM,Niaodaorese,Niaodaorese,False
SYM_04275,尿道热涩疼痛,SYM,Niaodaoresetengtong,Niaodaoresetengtong,False
SYM_04276,已溃,SYM,Yikui,Yikui,False
SYM_04277,干涩,SYM,Ganse,Ganse,False
SYM_04278,干渴,SYM,Ganke,Ganke,False
SYM_04279,开合不利,SYM,Kaihebuli,Kaihebuli,False
SYM_04280,形体偏瘦,SYM,Xingtipianshou,Xingtipianshou,False
SYM_04281,形如水泡,SYM,Xingrushuipao,Xingrushuipao,False
SYM_04282,微汗,SYM,Weihan,Weihan,False
SYM_04283,心神烦躁,SYM,Xinshenfanzao,Xinshenfanzao,False
SYM_04284,怒而发狂,SYM,Nuerfakuang,Nuerfakuang,False
SYM_04285,怠惰嗜卧,SYM,Daiduoshiwo,Daiduoshiwo,False
SYM_04286,恶冷,SYM,Eleng,Eleng,False
SYM_04287,恶见,SYM,Ejian,Ejian,False
SYM_04288,恼怒,SYM,Naonu,Naonu,False
SYM_04289,情绪不宁,SYM,Qingxubuning,Qingxubuning,False
SYM_04290,惊厥,SYM,Jingjue,Jingjue,False
SYM_04291,懒动,SYM,Landong,Landong,False
SYM_04292,手足冷,SYM,Shouzuleng,Shouzuleng,False
SYM_04293,手足清冷,SYM,Shouzuqingleng,Shouzuqingleng,False
SYM_04294,持续喘哮,SYM,Chixuchuanxiao,Chixuchuanxiao,False
SYM_04295,无汗恶寒,SYM,Wuhanehan,Wuhanehan,False
SYM_04296,昏晕,SYM,Hunyun,Hunyun,False
SYM_04297,昏蒙,SYM,Hunmeng,Hunmeng,False
SYM_04298,昼凉夜热,SYM,Zhouliangyere,Zhouliangyere,False
SYM_04299,晶珠混浊,SYM,Jingzhuhunzhuo,Jingzhuhunzhuo,False
SYM_04300,暮食朝吐,SYM,Mushichaotu,Mushichaotu,False
SYM_04301,月经来潮,SYM,Yuejinglaichao,Yuejinglaichao,False
SYM_04302,月经量多,SYM,Yuejingliangduo,Yuejingliangduo,False
SYM_04303,有异物感,SYM,Youyiwugan,Youyiwugan,False
SYM_04304,气瘤,SYM,Qiliu,Qiliu,False
SYM_04305,气短声低,SYM,Qiduanshengdi,Qiduanshengdi,False
SYM_04306,气短息促,SYM,Qiduanxicu,Qiduanxicu,False
SYM_04307,气短懒言,SYM,Qiduanlanyan,Qiduanlanyan,False
SYM_04308,泛吐清涎,SYM,Fantuqingxian,Fantuqingxian,False
SYM_04309,泻下急迫,SYM,Xiexiajipo,Xiexiajipo,False
SYM_04310,泻时有腹痛,SYM,Xieshiyoufutong,Xieshiyoufutong,False
SYM_04311,泻而不爽,SYM,Xieerbushuang,Xieerbushuang,False
SYM_04312,消食导滞,SYM,Xiaoshidaozhi,Xiaoshidaozhi,False
SYM_04313,淋沥不宣,SYM,Linlibuxuan,Linlibuxuan,False
SYM_04314,淋病,SYM,Linbing,Linbing,False
SYM_04315,渴不思饮,SYM,Kebusi Yin,Kebusi Yin,False
SYM_04316,渴喜冷饮,SYM,Kexileng Yin,Kexileng Yin,False
SYM_04317,热痛,SYM,Retong,Retong,False
SYM_04318,燥伤,SYM,Zaoshang,Zaoshang,False
SYM_04319,牙痛,SYM,Yatong,Yatong,False
SYM_04320,瓜藤缠,SYM,Guatengchan,Guatengchan,False
SYM_04321,生于牙床,SYM,Shengyuyachuang,Shengyuyachuang,False
SYM_04322,生头面,SYM,Shengtoumian,Shengtoumian,False
SYM_04323,生遍身,SYM,Shengbianshen,Shengbianshen,False
SYM_04324,畏寒肢冷,SYM,Weihanzhileng,Weihanzhileng,False
SYM_04325,畏风怕冷,SYM,Weifengpaleng,Weifengpaleng,False
SYM_04326,疥疮,SYM,Jiechuang,Jiechuang,False
SYM_04327,疱浆混浊,SYM,Paojianghunzhuo,Paojianghunzhuo,False
SYM_04328,疱疹稠密,SYM,Paozhenchoumi,Paozhenchoumi,False
SYM_04329,疲倦,SYM,Pijuan,Pijuan,False
SYM_04330,疼痛不显,SYM,Tengtongbuxian,Tengtongbuxian,False
SYM_04331,痉厥,SYM,Jingjue,Jingjue,False
SYM_04332,痛处固定,SYM,Tongchuguding,Tongchuguding,False
SYM_04333,痛如锥刺,SYM,Tongruzhuici,Tongruzhuici,False
SYM_04334,痰少,SYM,Tanshao,Tanshao,False
SYM_04335,痰涌,SYM,Tanyong,Tanyong,False
SYM_04336,痰涎上涌,SYM,Tanxianshangyong,Tanxianshangyong,False
SYM_04337,痰白,SYM,Tanbai,Tanbai,False
SYM_04338,瘙痒剧烈,SYM,Saoyangjulie,Saoyangjulie,False
SYM_04339,癫狂痫疾,SYM,Diankuangxianji,Diankuangxianji,False
SYM_04340,白睛结节大而隆起,SYM,Baijingjiejiedaerlongqi,Baijingjiejiedaerlongqi,False
SYM_04341,皮损呈淡褐色片状,SYM,Pisunchengdanhesepianzhuang,Pisunchengdanhesepianzhuang,False
SYM_04342,皮损鲜红,SYM,Pisunxianhong,Pisunxianhong,False
SYM_04343,皮肤紫斑多,SYM,Pifuzibanduo,Purpuric skin macules,True
SYM_04344,皮色褐暗,SYM,Pisehean,Pisehean,False
SYM_04345,皮薄而泽,SYM,Pibaoerze,Pibaoerze,False
SYM_04346,眼前黑花飞舞,SYM,Yanqianheihuafeiwu,Yanqianheihuafeiwu,False
SYM_04347,眼珠胀闷而疼,SYM,Yanzhuzhangmenerteng,Yanzhuzhangmenerteng,False
SYM_04348,睾丸增大,SYM,Gaowanzengda,Gaowanzengda,False
SYM_04349,神志异常,SYM,Shenzhiyichang,Shenzhiyichang,False
SYM_04350,神志昏迷,SYM,Shenzhihunmi,Shenzhihunmi,False
SYM_04351,神昏谵妄,SYM,Shenhunzhanwang,Shenhunzhanwang,False
SYM_04352,神识昏蒙,SYM,Shenshihunmeng,Shenshihunmeng,False
SYM_04353,秋燥,SYM,Qiuzao,Qiuzao,False
SYM_04354,秽臭如脓,SYM,Huichourunong,Huichourunong,False
SYM_04355,粪便秽臭,SYM,Fenbianhuichou,Fenbianhuichou,False
SYM_04356,精神困倦,SYM,Jingshenkunjuan,Jingshenkunjuan,False
SYM_04357,精神疲倦,SYM,Jingshenpijuan,Jingshenpijuan,False
SYM_04358,紫斑,SYM,Ziban,Ziban,False
SYM_04359,经少,SYM,Jingshao,Jingshao,False
SYM_04360,经量或多或少,SYM,Jinglianghuoduohuoshao,Jinglianghuoduohuoshao,False
SYM_04361,经间期出血,SYM,Jingjianqichuxie,Jingjianqichuxie,False
SYM_04362,耳胀,SYM,Erzhang,Erzhang,False
SYM_04363,肌肉松软,SYM,Jirousongruan,Jirousongruan,False
SYM_04364,肌肤不仁,SYM,Jifuburen,Jifuburen,False
SYM_04365,肌肤干燥,SYM,Jifuganzao,Jifuganzao,False
SYM_04366,肛门瘙痒,SYM,Gangmensaoyang,Gangmensaoyang,False
SYM_04367,肝肾亏损,SYM,Ganshenkuisun,Ganshenkuisun,False
SYM_04368,肢体酸痛,SYM,Zhitisuantong,Zhitisuantong,False
SYM_04369,肢凉,SYM,Zhiliang,Zhiliang,False
SYM_04370,肢节疼痛,SYM,Zhijietengtong,Zhijietengtong,False
SYM_04371,肿硬,SYM,Zhongying,Zhongying,False
SYM_04372,胁肋刺痛,SYM,Xielecitong,Xielecitong,False
SYM_04373,胸胁苦满,SYM,Xiongxiekuman,Xiongxiekuman,False
SYM_04374,胸膈满闷,SYM,Xionggemanmen,Xionggemanmen,False
SYM_04375,胸部刺痛,SYM,Xiongbucitong,Xiongbucitong,False
SYM_04376,脉浮数,SYM,Maifushu,Maifushu,False
SYM_04377,脉滑数,SYM,Maihuashu,Slippery rapid pulse,True
SYM_04378,脓水淋沥,SYM,Nongshuilinli,Nongshuilinli,False
SYM_04379,脓疱稀疏,SYM,Nongpaoxishu,Nongpaoxishu,False
SYM_04380,脘穴必隐痛,SYM,Wanxuebiyintong,Wanxuebiyintong,False
SYM_04381,脘胀,SYM,Wanzhang,Wanzhang,False
SYM_04382,脘胀闷,SYM,Wanzhangmen,Wanzhangmen,False
SYM_04383,脘腹满闷,SYM,Wanfumanmen,Wanfumanmen,False
SYM_04384,脘腹痞闷,SYM,Wanfupimen,Wanfupimen,False
SYM_04385,脚软,SYM,Jiaoruan,Jiaoruan,False
SYM_04386,脾肾阳虚,SYM,Pishenyangxu,Pishenyangxu,False
SYM_04387,腰膝酸冷,SYM,Yaoxisuanleng,Yaoxisuanleng,False
SYM_04388,腹满便秘,SYM,Fumanbianmi,Fumanbianmi,False
SYM_04389,腹热,SYM,Fure,Fure,False
SYM_04390,臂痛不举,SYM,Bitongbuju,Bitongbuju,False
SYM_04391,自利不渴,SYM,Zilibuke,Zilibuke,False
SYM_04392,舌下络脉瘀阻,SYM,Shexialuomaiyuzu,Shexialuomaiyuzu,False
SYM_04393,舌强语謇,SYM,Sheqiangyujian,Sheqiangyujian,False
SYM_04394,舌红苔少,SYM,Shehongtaishao,Shehongtaishao,False
SYM_04395,舌胖润,SYM,Shepangrun,Shepangrun,False
SYM_04396,舌胖质淡,SYM,Shepangzhidan,Shepangzhidan,False
SYM_04397,舌苔垢腻,SYM,Shetaigouni,Shetaigouni,False
SYM_04398,舌苔淡白,SYM,Shetaidanbai,Shetaidanbai,False
SYM_04399,舌苔薄腻,SYM,Shetaibaoni,Shetaibaoni,False
SYM_04400,舌质偏淡,SYM,Shezhipiandan,Shezhipiandan,False
SYM_04401,舌质绛,SYM,Shezhijiang,Shezhijiang,False
SYM_04402,色暗有块,SYM,Seanyoukuai,Seanyoukuai,False
SYM_04403,色深红,SYM,Seshenhong,Seshenhong,False
SYM_04404,色紫黯,SYM,Sezian,Sezian,False
SYM_04405,色青黯,SYM,Seqingan,Seqingan,False
SYM_04406,茎中痛,SYM,Jingzhongtong,Jingzhongtong,False
SYM_04407,薄腻,SYM,Baoni,Baoni,False
SYM_04408,血液血块,SYM,Xueyexuekuai,Xueyexuekuai,False
SYM_04409,褥疮,SYM,Ruchuang,Ruchuang,False
SYM_04410,视力渐降,SYM,Shilijianjiang,Shilijianjiang,False
SYM_04411,语言不清,SYM,Yuyanbuqing,Yuyanbuqing,False
SYM_04412,语言迟钝,SYM,Yuyanchidun,Yuyanchidun,False
SYM_04413,足跟痛,SYM,Zugentong,Zugentong,False
SYM_04414,跗肿,SYM,Fuzhong,Fuzhong,False
SYM_04415,身目俱黄,SYM,Shenmujuhuang,Shenmujuhuang,False
SYM_04416,边尖红,SYM,Bianjianhong,Bianjianhong,False
SYM_04417,迟钝,SYM,Chidun,Chidun,False
SYM_04418,遍身浮肿,SYM,Bianshenfuzhong,Bianshenfuzhong,False
SYM_04419,遗溺,SYM,Yini,Yini,False
SYM_04420,量较多,SYM,Liangjiaoduo,Liangjiaoduo,False
SYM_04421,阴唇发育,SYM,Yinchunfayu,Yinchunfayu,False
SYM_04422,阴囊皮肤皱褶增加着色,SYM,Yinnangpifuzhouzhezengjiazhuose,Yinnangpifuzhouzhezengjiazhuose,False
SYM_04423,阴茎勃起,SYM,Yinjingboqi,Yinjingboqi,False
SYM_04424,阴茎增粗,SYM,Yinjingzengcu,Yinjingzengcu,False
SYM_04425,阵发性瘙痒,SYM,Zhenfaxingsaoyang,Zhenfaxingsaoyang,False
SYM_04426,青筋显露,SYM,Qingjinxianlu,Qingjinxianlu,False
SYM_04427,青筋暴露,SYM,Qingjinbaolu,Qingjinbaolu,False
SYM_04428,面唇紫绀,SYM,Mianchunzigan,Mianchunzigan,False
SYM_04429,面唇青紫,SYM,Mianchunqingzi,Mianchunqingzi,False
SYM_04430,面色欠华,SYM,Mianseqianhua,Mianseqianhua,False
SYM_04431,面青白,SYM,Mianqingbai,Mianqingbai,False
SYM_04432,面黄肌瘦,SYM,Mianhuangjishou,Mianhuangjishou,False
SYM_04433,颈前肿大,SYM,Jingqianzhongda,Jingqianzhongda,False
SYM_04434,颈部肿块,SYM,Jingbuzhongkuai,Jingbuzhongkuai,False
SYM_04435,食不下,SYM,Shibuxia,Shibuxia,False
SYM_04436,食滞,SYM,Shizhi,Shizhi,False
SYM_04437,饮不解渴,SYM,Yinbujieke,Yinbujieke,False
SYM_04438,鸡胸龟背,SYM,Jixiongguibei,Jixiongguibei,False
SYM_04439,黄色破流脂水,SYM,Huangsepoliuzhishui,Huangsepoliuzhishui,False
SYM_04440,鼻咽,SYM,Biyan,Biyan,False
SYM_04441,鼻粘膜红赤,SYM,Bizhanmohongchi,Bizhanmohongchi,False
SYM_04442,上喘下遗,SYM,Shangchuanxiayi,Shangchuanxiayi,False
SYM_04443,上有浮油,SYM,Shangyoufuyou,Shangyoufuyou,False
SYM_04444,上气,SYM,Shangqi,Shangqi,False
SYM_04445,上覆痂皮或鳞屑,SYM,Shangfujiapihuolinxie,Shangfujiapihuolinxie,False
SYM_04446,下利垢浊,SYM,Xialigouzhuo,Xialigouzhuo,False
SYM_04447,下利泄泻,SYM,Xialixiexie,Xialixiexie,False
SYM_04448,下利烦渴,SYM,Xialifanke,Xialifanke,False
SYM_04449,下肢沉着,SYM,Xiazhichenzhuo,Xiazhichenzhuo,False
SYM_04450,下肢畸变,SYM,Xiazhijibian,Xiazhijibian,False
SYM_04451,下鼻甲肿大光滑,SYM,Xiabijiazhongdaguanghua,Xiabijiazhongdaguanghua,False
SYM_04452,不咳,SYM,Buke,Buke,False
SYM_04453,不思进食,SYM,Busijinshi,Busijinshi,False
SYM_04454,不易咯出,SYM,Buyigechu,Buyigechu,False
SYM_04455,不欲食饮,SYM,Buyushi Yin,Buyushi Yin,False
SYM_04456,不欲饮食,SYM,Buyuyinshi,Buyuyinshi,False
SYM_04457,不热,SYM,Bure,Bure,False
SYM_04458,不痛痒,SYM,Butongyang,Butongyang,False
SYM_04459,不耐劳累,SYM,Bunailaolei,Bunailaolei,False
SYM_04460,不能便,SYM,Bunengbian,Bunengbian,False
SYM_04461,不饥不食,SYM,Bujibushi,Bujibushi,False
SYM_04462,丘疱,SYM,Qiupao,Qiupao,False
SYM_04463,两乳作胀,SYM,Liangruzuozhang,Liangruzuozhang,False
SYM_04464,两腮黄赤,SYM,Liangsaihuangchi,Liangsaihuangchi,False
SYM_04465,两边白滑,SYM,Liangbianbaihua,Liangbianbaihua,False
SYM_04466,两颧红赤,SYM,Liangquanhongchi,Liangquanhongchi,False
SYM_04467,中暑,SYM,Zhongshu,Zhongshu,False
SYM_04468,为季胁,SYM,Weijixie,Weijixie,False
SYM_04469,久不受孕,SYM,Jiubushouyun,Jiubushouyun,False
SYM_04470,久则变痉,SYM,Jiuzebianjing,Jiuzebianjing,False
SYM_04471,久病尿血,SYM,Jiubingniaoxie,Jiubingniaoxie,False
SYM_04472,乳岩,SYM,Ruyan,Ruyan,False
SYM_04473,乳食减少,SYM,Rushijianshao,Rushijianshao,False
SYM_04474,二便不利,SYM,Erbianbuli,Erbianbuli,False
SYM_04475,二便不爽,SYM,Erbianbushuang,Erbianbushuang,False
SYM_04476,二便阻隔腹满胀,SYM,Erbianzugefumanzhang,Erbianzugefumanzhang,False
SYM_04477,会厌可明显肿胀甚至如球状,SYM,Huiyankemingxianzhongzhangshenzhiruqiuzhuang,Huiyankemingxianzhongzhangshenzhiruqiuzhuang,False
SYM_04478,伴口干少津,SYM,Bankouganshaojin,Bankouganshaojin,False
SYM_04479,伴有絮状凝块物,SYM,Banyouxuzhuangningkuaiwu,Banyouxuzhuangningkuaiwu,False
SYM_04480,体瘦,SYM,Tishou,Tishou,False
SYM_04481,体质较差,SYM,Tizhijiaocha,Tizhijiaocha,False
SYM_04482,作呕,SYM,Zuoou,Zuoou,False
SYM_04483,便下蛔虫,SYM,Bianxiahuichong,Bianxiahuichong,False
SYM_04484,便不溏,SYM,Bianbutang,Bianbutang,False
SYM_04485,便泄不爽,SYM,Bianxiebushuang,Bianxiebushuang,False
SYM_04486,便酸臭,SYM,Biansuanchou,Biansuanchou,False
SYM_04487,先吐后泻,SYM,Xiantuhouxie,Xiantuhouxie,False
SYM_04488,全身水肿,SYM,Quanshenshuizhong,Quanshenshuizhong,False
SYM_04489,全身症可见口咽干燥,SYM,Quanshenzhengkejiankouyanganzao,Quanshenzhengkejiankouyanganzao,False
SYM_04490,关节僵硬,SYM,Guanjiejiangying,Guanjiejiangying,False
SYM_04491,关节肿,SYM,Guanjiezhong,Guanjiezhong,False
SYM_04492,其形如肿,SYM,Qixingruzhong,Qixingruzhong,False
SYM_04493,其质黏稠,SYM,Qizhinianchou,Qizhinianchou,False
SYM_04494,冷汗,SYM,Lenghan,Lenghan,False
SYM_04495,冷汗淋漓,SYM,Lenghanlinli,Lenghanlinli,False
SYM_04496,前包块,SYM,Qianbaokuai,Qianbaokuai,False
SYM_04497,化湿理气胁肋疼痛,SYM,Huashiliqixieletengtong,Huashiliqixieletengtong,False
SYM_04498,午后低热,SYM,Wuhoudire,Wuhoudire,False
SYM_04499,反流,SYM,Fanliu,Fanliu,False
SYM_04500,变形,SYM,Bianxing,Bianxing,False
SYM_04501,口不知味,SYM,Koubuzhiwei,Koubuzhiwei,False
SYM_04502,口中干苦,SYM,Kouzhongganku,Kouzhongganku,False
SYM_04503,口中气热,SYM,Kouzhongqire,Kouzhongqire,False
SYM_04504,口中气秽,SYM,Kouzhongqihui,Kouzhongqihui,False
SYM_04505,口中黏腻,SYM,Kouzhongnianni,Kouzhongnianni,False
SYM_04506,口吐白沫,SYM,Koutubaimo,Koutubaimo,False
SYM_04507,口咽干燥,SYM,Kouyanganzao,Kouyanganzao,False
SYM_04508,口唇无华,SYM,Kouchunwuhua,Kouchunwuhua,False
SYM_04509,口唇爪甲紫暗,SYM,Kouchunzhaojiazian,Kouchunzhaojiazian,False
SYM_04510,口唇爪甲紫绀,SYM,Kouchunzhaojiazigan,Kouchunzhaojiazigan,False
SYM_04511,口唇紫绀,SYM,Kouchunzigan,Kouchunzigan,False
SYM_04512,口唇色青,SYM,Kouchunseqing,Kouchunseqing,False
SYM_04513,口噤握拳,SYM,Koujinwoquan,Koujinwoquan,False
SYM_04514,口干唇燥,SYM,Kouganchunzao,Kouganchunzao,False
SYM_04515,口开目合,SYM,Koukaimuhe,Koukaimuhe,False
SYM_04516,口有尿味,SYM,Kouyouniaowei,Kouyouniaowei,False
SYM_04517,口有氨味,SYM,Kouyouanwei,Kouyouanwei,False
SYM_04518,口气恶臭,SYM,Kouqiechou,Kouqiechou,False
SYM_04519,口眼喁斜,SYM,Kouyanyongxie,Kouyanyongxie,False
SYM_04520,口粘,SYM,Kouzhan,Kouzhan,False
SYM_04521,口腔溃疡,SYM,Kouqiangkuiyang,Kouqiangkuiyang,False
SYM_04522,口舌歪斜,SYM,Koushewaixie,Koushewaixie,False
SYM_04523,口舌白屑堆积,SYM,Koushebaixieduiji,Koushebaixieduiji,False
SYM_04524,口鼻气出亦冷,SYM,Koubiqichuyileng,Koubiqichuyileng,False
SYM_04525,口齿并喉腭疳疮,SYM,Kouchibinghoueganchuang,Kouchibinghoueganchuang,False
SYM_04526,吐出物如赤豆汁,SYM,Tuchuwuruchidouzhi,Tuchuwuruchidouzhi,False
SYM_04527,吐后觉舒,SYM,Tuhoujueshu,Tuhoujueshu,False
SYM_04528,吐物酸馊,SYM,Tuwusuansou,Tuwusuansou,False
SYM_04529,吐粉红色,SYM,Tufenhongse,Tufenhongse,False
SYM_04530,吐粉红色泡沫样痰,SYM,Tufenhongsepaomoyangtan,Tufenhongsepaomoyangtan,False
SYM_04531,吐脓腥臭,SYM,Tunongxingchou,Tunongxingchou,False
