node_id,x,y
PRE_02694,-0.28124559994616544,-0.5484236517654019
HER_02168,-0.2439404395200658,-0.7992280834956264
HER_01941,-0.2769400087854143,-0.1136598082809456
HER_02220,-0.29548785348437706,-0.8159109493872254
EFF_01304,-0.4505040464667244,0.024004411112205037
PRE_02577,-0.4094555923259898,-0.1386968577706625
HER_02196,-0.6062357281236785,-0.3362165328622782
EFF_01321,-0.3566100016301837,-0.00605296640809652
EFF_01393,-0.34377097184970534,0.22806853421540238
HER_01967,-0.31923828034362367,0.10213561919083654
HER_02114,-0.5723491317202695,0.020780273152751248
HER_02079,-0.26430969961116835,-0.09647524957340839
PRE_02617,-0.41349273859514,0.08510418156518822
EFF_01269,-0.25733189473763923,0.0466785305112124
PRE_02574,-0.3022587961553587,-0.06470911823789657
HER_01917,-0.36505794696542815,0.016244860682264307
HER_02222,-0.5241657172018743,-0.2777146780317977
HER_02039,-0.3738290590676701,-0.10330264016407704
SYM_03583,-0.24969445914839014,-0.018761193870293718
SYM_04312,-0.2198707306555591,0.10009888330155883
HER_01950,-0.3322315466551738,-0.10574202537101828
CAU_00308,-0.4414573986915094,-0.08952344955272956
HER_02233,-0.4688664469624235,0.02971027092784844
EFF_01336,-0.3422072864394863,0.03195852462036885
HER_02009,-0.25359398045486287,-0.00904985045836843
EFF_01272,-0.29353889562591745,0.030919830683344255
HER_01899,-0.24389498308837332,0.0063698788958046456
HER_01979,-0.2295169518121451,-0.0388831026992602
HER_01934,-0.33926874132081114,0.17429732570323145
HER_01914,-0.29499238944432826,0.01955952375036122
PRE_02704,-0.29388944275453543,-0.08043889522904771
HER_01905,-0.2915045191628639,0.0005996650975216107
PRE_02634,-0.3046592279173138,0.1763858040253783
SYM_04641,-0.4337898029135356,-0.0024102601061548883
EFF_01293,-0.30320504978495794,-0.043446222194200426
EFF_01416,-0.5005389804651184,-0.24269692814965566
CAU_00339,-0.22926566781699773,-0.2517881443826186
EFF_01349,-0.3457487734444937,-0.0822816476018085
HER_02110,-0.2618972390855543,0.17637942219194025
EFF_01325,-0.3184963370580228,-0.06577930661517555
EFF_01445,-0.41420233201225537,0.3057854719995453
HER_02012,-0.20420096075532923,-0.08459697601664048
SYM_05087,-0.34971323469804266,-0.048865194831457244
PRE_02899,-0.563311174946865,-0.08742756082750669
EFF_01260,-0.34618571059117514,0.012322512821084127
EFF_01355,-0.4130358911553024,-6.669683741879312e-05
PRE_02538,-0.21451187621748616,0.05780120822126191
PRE_02522,-0.3279816346410084,0.022022409413972547
HER_01960,-0.20994916173843886,0.027549680591343956
HER_01923,-0.38170755141772544,-0.02359973958402275
EFF_01345,-0.3394608844914402,0.047844253710252964
PRE_02517,-0.2524960035465175,0.022596312175374618
HER_01953,-0.24293645863425814,0.015284290443381228
HER_01890,-0.2529415360411283,-0.05470910982326573
HER_01929,-0.28400311427232333,0.10760800930412978
EFF_01320,-0.1948782713477899,0.08788944962448976
PRE_02507,-0.3033205633274727,0.06888646792621013
HER_02014,-0.34553511454294117,0.21148752067954354
HER_01981,-0.13148236868933458,0.11994528472144983
EFF_01338,-0.2510626156728473,0.14285273782987631
